<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.07.05	12:00:00	1.35285	1.35388	1.35093	1.35236	18090	0	40
2011.07.05	16:00:00	1.35236	1.35272	1.34707	1.34852	14377	0	40
2011.07.05	20:00:00	1.34853	1.34986	1.34810	1.34963	7310	0	72
2011.07.06	00:00:00	1.34965	1.35079	1.34672	1.34674	11292	0	80
2011.07.06	04:00:00	1.34673	1.34796	1.34347	1.34371	17076	0	40
2011.07.06	08:00:00	1.34369	1.34403	1.34129	1.34290	18970	0	40
2011.07.06	12:00:00	1.34289	1.34312	1.33826	1.33946	17601	0	40
2011.07.06	16:00:00	1.33947	1.34046	1.33757	1.33866	13982	0	40
2011.07.06	20:00:00	1.33867	1.33999	1.33761	1.33838	7422	0	80
2011.07.07	00:00:00	1.33839	1.33989	1.33190	1.33311	12425	0	80
2011.07.07	04:00:00	1.33310	1.33516	1.33138	1.33167	16257	0	40
2011.07.07	08:00:00	1.33164	1.33272	1.32823	1.32848	15613	0	40
2011.07.07	12:00:00	1.32847	1.33474	1.32402	1.33294	18184	0	40
2011.07.07	16:00:00	1.33295	1.33378	1.33103	1.33242	13404	0	40
2011.07.07	20:00:00	1.33241	1.33362	1.33171	1.33261	6637	0	71
2011.07.08	00:00:00	1.33262	1.33386	1.33171	1.33184	10363	0	80
2011.07.08	04:00:00	1.33194	1.33218	1.32791	1.32874	15418	0	40
2011.07.08	08:00:00	1.32873	1.32885	1.32281	1.32336	18944	0	40
2011.07.08	12:00:00	1.32338	1.33648	1.32210	1.32839	23352	0	40
2011.07.08	16:00:00	1.32841	1.32967	1.32418	1.32549	15098	0	40
2011.07.08	20:00:00	1.32547	1.32656	1.32354	1.32595	1898	0	80
2011.07.10	20:00:00	1.32627	1.32657	1.32406	1.32516	5304	0	80
2011.07.11	00:00:00	1.32515	1.32910	1.32371	1.32408	12358	0	80
2011.07.11	04:00:00	1.32429	1.32657	1.32042	1.32122	18108	0	40
2011.07.11	08:00:00	1.32119	1.32216	1.31646	1.31705	20470	0	40
2011.07.11	12:00:00	1.31703	1.31777	1.31385	1.31594	23151	0	40
2011.07.11	16:00:00	1.31595	1.31749	1.31456	1.31658	16023	0	40
2011.07.11	20:00:00	1.31657	1.31970	1.31587	1.31895	9827	0	80
2011.07.12	00:00:00	1.31892	1.32120	1.31508	1.31620	15859	0	80
2011.07.12	04:00:00	1.31621	1.31776	1.31292	1.31344	21045	0	40
2011.07.12	08:00:00	1.31345	1.31984	1.31225	1.31924	24205	0	40
2011.07.12	12:00:00	1.31929	1.32046	1.31618	1.31866	24515	0	40
2011.07.12	16:00:00	1.31869	1.32065	1.31722	1.31831	17574	0	40
2011.07.12	20:00:00	1.31832	1.31941	1.31656	1.31723	10227	0	80
2011.07.13	00:00:00	1.31724	1.32049	1.31587	1.31739	15121	0	72
2011.07.13	04:00:00	1.31738	1.31783	1.31511	1.31578	18951	0	40
2011.07.13	08:00:00	1.31570	1.32072	1.31540	1.31873	21236	0	40
2011.07.13	12:00:00	1.31874	1.31889	1.31065	1.31619	23821	0	40
2011.07.13	16:00:00	1.31621	1.31711	1.31329	1.31605	16830	0	40
2011.07.13	20:00:00	1.31604	1.32433	1.31467	1.32286	14113	0	80
2011.07.14	00:00:00	1.32285	1.32352	1.32036	1.32243	13965	0	80
2011.07.14	04:00:00	1.32249	1.32565	1.32040	1.32224	18943	0	40
2011.07.14	08:00:00	1.32229	1.32407	1.31863	1.31995	21452	0	40
2011.07.14	12:00:00	1.31996	1.32271	1.31807	1.31993	20539	0	41
2011.07.14	16:00:00	1.31994	1.32143	1.31686	1.31917	15960	0	80
2011.07.14	20:00:00	1.31919	1.32213	1.31774	1.31921	7292	0	80
2011.07.15	00:00:00	1.31922	1.32115	1.31751	1.31963	10864	0	80
2011.07.15	04:00:00	1.31964	1.32801	1.31925	1.32506	15266	0	40
2011.07.15	08:00:00	1.32507	1.32993	1.32442	1.32753	17243	0	40
2011.07.15	12:00:00	1.32754	1.32861	1.32305	1.32819	20293	0	43
2011.07.15	16:00:00	1.32822	1.33070	1.32629	1.32794	13971	0	40
2011.07.15	20:00:00	1.32796	1.32894	1.32702	1.32880	1743	0	160
2011.07.17	20:00:00	1.32692	1.32787	1.32528	1.32704	3255	0	13
2011.07.18	00:00:00	1.32703	1.32923	1.32540	1.32764	16145	0	13
2011.07.18	04:00:00	1.32766	1.32826	1.32257	1.32417	20197	0	13
2011.07.18	08:00:00	1.32419	1.32491	1.32172	1.32452	23130	0	13
2011.07.18	12:00:00	1.32454	1.32930	1.32369	1.32901	28467	0	13
2011.07.18	16:00:00	1.32899	1.33137	1.32843	1.33115	17822	0	14
2011.07.18	20:00:00	1.33113	1.33190	1.32807	1.32807	6503	0	13
2011.07.19	00:00:00	1.32805	1.32981	1.32652	1.32856	14461	0	13
2011.07.19	04:00:00	1.32849	1.32915	1.32557	1.32747	20846	0	13
2011.07.19	08:00:00	1.32751	1.33045	1.32676	1.32841	18428	0	13
2011.07.19	12:00:00	1.32840	1.32871	1.32268	1.32292	20063	0	40
2011.07.19	16:00:00	1.32293	1.32375	1.31620	1.31798	14905	0	80
2011.07.19	20:00:00	1.31797	1.32014	1.31754	1.31902	6719	0	80
2011.07.20	00:00:00	1.31901	1.32014	1.31698	1.32002	10813	0	80
2011.07.20	04:00:00	1.32001	1.32155	1.31837	1.31983	13896	0	40
2011.07.20	08:00:00	1.31981	1.32443	1.31936	1.32208	17751	0	40
2011.07.20	12:00:00	1.32210	1.32317	1.32002	1.32275	17988	0	21
2011.07.20	16:00:00	1.32273	1.32493	1.32230	1.32394	11711	0	40
2011.07.20	20:00:00	1.32393	1.32470	1.32147	1.32423	9294	0	80
2011.07.21	00:00:00	1.32422	1.33070	1.32374	1.33044	11137	0	15
2011.07.21	04:00:00	1.33043	1.33058	1.32766	1.32872	14624	0	40
2011.07.21	08:00:00	1.32876	1.32980	1.32095	1.32221	19036	0	40
2011.07.21	12:00:00	1.32220	1.33115	1.32191	1.32607	21421	0	40
2011.07.21	16:00:00	1.32603	1.32915	1.32467	1.32651	14127	0	80
2011.07.21	20:00:00	1.32650	1.33111	1.32566	1.32853	7947	0	80
2011.07.22	00:00:00	1.32852	1.32918	1.32625	1.32633	10155	0	160
2011.07.22	04:00:00	1.32634	1.33148	1.32632	1.32792	14601	0	41
2011.07.22	08:00:00	1.32789	1.32954	1.32380	1.32402	17106	0	13
2011.07.22	12:00:00	1.32399	1.32422	1.32062	1.32370	17615	0	24
2011.07.22	16:00:00	1.32368	1.32383	1.32205	1.32341	9583	0	80
2011.07.22	20:00:00	1.32343	1.32343	1.32081	1.32202	1583	0	160
2011.07.24	20:00:00	1.32678	1.32842	1.32556	1.32709	4445	0	80
2011.07.25	00:00:00	1.32701	1.32966	1.32625	1.32813	9708	0	80
2011.07.25	04:00:00	1.32812	1.32916	1.32619	1.32798	14727	0	40
2011.07.25	08:00:00	1.32801	1.33030	1.32476	1.32550	15423	0	40
2011.07.25	12:00:00	1.32552	1.32600	1.32060	1.32269	17838	0	40
2011.07.25	16:00:00	1.32266	1.32578	1.32144	1.32438	10635	0	40
2011.07.25	20:00:00	1.32442	1.32571	1.32406	1.32565	5603	0	80
2011.07.26	00:00:00	1.32566	1.32850	1.32488	1.32699	14156	0	80
2011.07.26	04:00:00	1.32702	1.32786	1.32558	1.32696	15524	0	40
2011.07.26	08:00:00	1.32694	1.32710	1.32072	1.32072	16213	0	40
2011.07.26	12:00:00	1.32071	1.32486	1.31958	1.32468	16866	0	40
2011.07.26	16:00:00	1.32469	1.32497	1.32249	1.32374	10344	0	40
2011.07.26	20:00:00	1.32375	1.32503	1.32308	1.32437	6560	0	80
2011.07.27	00:00:00	1.32439	1.32550	1.31180	1.31324	12319	0	80
2011.07.27	04:00:00	1.31325	1.31453	1.30750	1.30849	14184	0	40
2011.07.27	08:00:00	1.30847	1.31062	1.30767	1.30901	14755	0	40
2011.07.27	12:00:00	1.30900	1.30933	1.30250	1.30357	18523	0	40
2011.07.27	16:00:00	1.30356	1.30515	1.30135	1.30431	14617	5630000000	27
2011.07.27	20:00:00	1.30433	1.30469	1.30142	1.30167	10255	15511200000	26
2011.07.28	00:00:00	1.30189	1.30264	1.30019	1.30103	15102	21925000000	22
2011.07.28	04:00:00	1.30100	1.30123	1.29790	1.29912	16909	17522250000	20
2011.07.28	08:00:00	1.29915	1.30009	1.29333	1.29410	16815	0	40
2011.07.28	12:00:00	1.29400	1.29927	1.29272	1.29710	18730	0	40
2011.07.28	16:00:00	1.29711	1.30283	1.29674	1.30209	11695	0	40
2011.07.28	20:00:00	1.30208	1.30292	1.30077	1.30283	7418	0	100
2011.07.29	00:00:00	1.30284	1.30746	1.30043	1.30562	12862	0	20
2011.07.29	04:00:00	1.30563	1.30665	1.30211	1.30580	15495	0	80
2011.07.29	08:00:00	1.30579	1.30605	1.30175	1.30503	16801	0	80
2011.07.29	12:00:00	1.30504	1.31293	1.30383	1.30778	20706	0	40
2011.07.29	16:00:00	1.30776	1.31006	1.30503	1.30737	13196	0	40
2011.07.29	20:00:00	1.30735	1.30918	1.30521	1.30840	1987	0	80
2011.07.31	20:00:00	1.30507	1.30574	1.30129	1.30296	5049	0	80
2011.08.01	00:00:00	1.30287	1.30416	1.30027	1.30174	11775	0	80
2011.08.01	04:00:00	1.30175	1.30436	1.30172	1.30323	13088	0	40
2011.08.01	08:00:00	1.30321	1.30802	1.30292	1.30534	16479	0	40
2011.08.01	12:00:00	1.30533	1.30533	1.29385	1.29936	20318	0	40
2011.08.01	16:00:00	1.29930	1.30194	1.29816	1.29956	13862	0	40
2011.08.01	20:00:00	1.29955	1.29992	1.29720	1.29802	7643	0	18
2011.08.02	00:00:00	1.29799	1.30027	1.29624	1.29789	10202	0	21
2011.08.02	04:00:00	1.29790	1.30572	1.29774	1.30408	17607	0	40
2011.08.02	08:00:00	1.30409	1.30809	1.30353	1.30716	18504	0	40
2011.08.02	12:00:00	1.30715	1.31543	1.30626	1.31270	20194	0	40
2011.08.02	16:00:00	1.31269	1.31518	1.31113	1.31518	15773	0	40
2011.08.02	20:00:00	1.31521	1.32048	1.31437	1.31956	9949	0	75
2011.08.03	00:00:00	1.31953	1.32602	1.31878	1.32172	13016	0	80
2011.08.03	04:00:00	1.32177	1.32437	1.32013	1.32250	18715	0	40
2011.08.03	08:00:00	1.32254	1.33277	1.32243	1.33041	20120	0	40
2011.08.03	12:00:00	1.33042	1.33706	1.32908	1.33538	21579	0	40
2011.08.03	16:00:00	1.33539	1.33668	1.33095	1.33150	14889	0	40
2011.08.03	20:00:00	1.33151	1.33388	1.32971	1.33382	6969	0	80
2011.08.04	00:00:00	1.33384	1.33841	1.33360	1.33547	14733	0	100
2011.08.04	04:00:00	1.33548	1.34171	1.33536	1.33856	16327	0	40
2011.08.04	08:00:00	1.33854	1.34687	1.33801	1.34654	21576	0	40
2011.08.04	12:00:00	1.34653	1.34722	1.33413	1.34628	25704	24033700000	16
2011.08.04	16:00:00	1.34623	1.34875	1.34124	1.34757	21949	27790800000	23
2011.08.04	20:00:00	1.34752	1.34915	1.34512	1.34692	13101	5914500000	29
2011.08.05	00:00:00	1.34691	1.34962	1.34408	1.34655	16123	0	80
2011.08.05	04:00:00	1.34651	1.35308	1.34589	1.34987	18684	0	41
2011.08.05	08:00:00	1.34988	1.35526	1.34988	1.35212	22671	0	40
2011.08.05	12:00:00	1.35211	1.36416	1.34833	1.36365	24805	0	24
2011.08.05	16:00:00	1.36362	1.36529	1.35607	1.36379	22437	0	42
2011.08.05	20:00:00	1.36378	1.36699	1.36378	1.36699	2705	0	80
2011.08.07	20:00:00	1.37945	1.38096	1.37163	1.37663	10471	0	80
2011.08.08	00:00:00	1.37665	1.38504	1.37202	1.38474	16024	0	80
2011.08.08	04:00:00	1.38478	1.39123	1.38174	1.38325	24073	0	40
2011.08.08	08:00:00	1.38328	1.38575	1.37202	1.37214	23586	0	41
2011.08.08	12:00:00	1.37217	1.37665	1.36671	1.37579	24835	0	40
2011.08.08	16:00:00	1.37569	1.39044	1.37171	1.38952	24125	0	40
2011.08.08	20:00:00	1.38957	1.40051	1.38765	1.39604	15332	0	80
2011.08.09	00:00:00	1.39601	1.42578	1.39470	1.41589	23236	0	80
2011.08.09	04:00:00	1.41590	1.41769	1.39122	1.40009	24918	0	30
2011.08.09	08:00:00	1.40011	1.40983	1.39641	1.39697	28682	0	41
2011.08.09	12:00:00	1.39699	1.40574	1.39668	1.39734	26589	0	40
2011.08.09	16:00:00	1.39733	1.41106	1.38073	1.38138	26313	0	41
2011.08.09	20:00:00	1.38137	1.38941	1.38123	1.38798	15567	0	80
2011.08.10	00:00:00	1.38799	1.39115	1.38551	1.38863	16526	0	80
2011.08.10	04:00:00	1.38858	1.39082	1.38325	1.38849	21501	0	21
2011.08.10	08:00:00	1.39037	1.39054	1.38479	1.38765	22184	0	18
2011.08.10	12:00:00	1.38765	1.39380	1.38371	1.38986	25556	0	40
2011.08.10	16:00:00	1.38986	1.39084	1.38203	1.39016	23291	0	14
2011.08.10	20:00:00	1.39020	1.39554	1.38820	1.39267	14585	0	80
2011.08.11	00:00:00	1.39268	1.40129	1.38494	1.38951	20149	0	80
2011.08.11	04:00:00	1.38950	1.39012	1.38383	1.38703	23557	0	41
2011.08.11	08:00:00	1.38709	1.39013	1.38475	1.38717	24541	0	27
2011.08.11	12:00:00	1.38719	1.39071	1.38217	1.38549	26931	0	41
2011.08.11	16:00:00	1.38547	1.38604	1.37389	1.37653	20840	0	42
2011.08.11	20:00:00	1.37652	1.37793	1.37407	1.37526	8999	0	80
2011.08.12	00:00:00	1.37525	1.37924	1.37275	1.37775	14011	0	80
2011.08.12	04:00:00	1.37774	1.38335	1.37741	1.38100	21894	0	40
2011.08.12	08:00:00	1.38095	1.38233	1.37689	1.37851	22331	0	24
2011.08.12	12:00:00	1.37850	1.38200	1.37508	1.37520	24833	0	27
2011.08.12	16:00:00	1.37519	1.37953	1.37471	1.37600	16020	0	40
2011.08.12	20:00:00	1.37599	1.37692	1.37443	1.37456	2117	0	80
2011.08.14	20:00:00	1.37537	1.37649	1.37184	1.37185	5316	0	80
2011.08.15	00:00:00	1.37187	1.37488	1.36932	1.37403	12180	0	80
2011.08.15	04:00:00	1.37405	1.37430	1.36998	1.37322	18075	0	40
2011.08.15	08:00:00	1.37323	1.37617	1.37206	1.37550	20218	0	40
2011.08.15	12:00:00	1.37557	1.38191	1.37426	1.37896	23035	0	40
2011.08.15	16:00:00	1.37899	1.37929	1.37393	1.37438	14187	0	40
2011.08.15	20:00:00	1.37436	1.37719	1.37370	1.37651	8200	0	80
2011.08.16	00:00:00	1.37649	1.37963	1.37428	1.37649	12752	0	80
2011.08.16	04:00:00	1.37650	1.38001	1.37468	1.37920	19581	0	40
2011.08.16	08:00:00	1.37922	1.38144	1.37708	1.37834	19501	0	40
2011.08.16	12:00:00	1.37835	1.37965	1.37164	1.37445	22165	0	40
2011.08.16	16:00:00	1.37446	1.38060	1.37380	1.37512	20168	0	41
2011.08.16	20:00:00	1.37511	1.37572	1.37253	1.37267	7943	0	25
2011.08.17	00:00:00	1.37266	1.37639	1.37216	1.37418	12633	0	80
2011.08.17	04:00:00	1.37422	1.37466	1.36886	1.37128	16212	0	41
2011.08.17	08:00:00	1.37127	1.37330	1.36847	1.36900	19430	0	80
2011.08.17	12:00:00	1.36903	1.37073	1.36470	1.36856	21300	0	40
2011.08.17	16:00:00	1.36858	1.37210	1.36671	1.36723	14441	0	42
2011.08.17	20:00:00	1.36722	1.36934	1.36614	1.36648	8494	0	41
2011.08.18	00:00:00	1.36647	1.37039	1.36552	1.36950	12132	0	80
2011.08.18	04:00:00	1.36948	1.37604	1.36936	1.37589	19689	0	40
2011.08.18	08:00:00	1.37587	1.37805	1.37213	1.37469	19346	0	41
2011.08.18	12:00:00	1.37467	1.38070	1.37256	1.37748	21971	0	40
2011.08.18	16:00:00	1.37752	1.38185	1.37593	1.37843	17631	0	40
2011.08.18	20:00:00	1.37849	1.38390	1.37649	1.38350	10484	0	80
2011.08.19	00:00:00	1.38347	1.38679	1.38026	1.38094	14469	0	22
2011.08.19	04:00:00	1.38097	1.38262	1.37910	1.37953	17877	0	80
2011.08.19	08:00:00	1.37956	1.38330	1.37629	1.37781	20757	0	41
2011.08.19	12:00:00	1.37779	1.38349	1.37697	1.37938	21978	0	40
2011.08.19	16:00:00	1.37939	1.38483	1.37877	1.38340	15830	0	80
2011.08.19	20:00:00	1.38339	1.38443	1.38136	1.38282	2594	0	100
2011.08.21	20:00:00	1.38349	1.38576	1.38287	1.38287	5227	0	80
2011.08.22	00:00:00	1.38286	1.38343	1.37739	1.38127	13441	0	80
2011.08.22	04:00:00	1.38125	1.38309	1.38021	1.38115	19027	0	40
2011.08.22	08:00:00	1.38114	1.38269	1.37695	1.37772	19823	0	40
2011.08.22	12:00:00	1.37772	1.38075	1.37736	1.38057	20976	0	40
2011.08.22	16:00:00	1.38058	1.38067	1.37627	1.37875	15405	0	40
2011.08.22	20:00:00	1.37874	1.38212	1.37751	1.38099	7416	0	80
2011.08.23	00:00:00	1.38100	1.38255	1.37524	1.37558	12394	0	80
2011.08.23	04:00:00	1.37557	1.37699	1.37284	1.37682	15788	0	42
2011.08.23	08:00:00	1.37681	1.38008	1.37610	1.37845	17375	0	41
2011.08.23	12:00:00	1.37846	1.37988	1.37151	1.37294	21453	0	40
2011.08.23	16:00:00	1.37304	1.37580	1.36992	1.37242	15060	0	41
2011.08.23	20:00:00	1.37243	1.37319	1.37018	1.37252	7921	0	80
2011.08.24	00:00:00	1.37253	1.37516	1.37146	1.37224	13803	0	80
2011.08.24	04:00:00	1.37221	1.37807	1.37193	1.37645	18276	0	40
2011.08.24	08:00:00	1.37643	1.37924	1.37583	1.37750	18197	0	15
2011.08.24	12:00:00	1.37660	1.37770	1.37296	1.37523	22176	0	40
2011.08.24	16:00:00	1.37520	1.37908	1.37518	1.37626	14884	0	40
2011.08.24	20:00:00	1.37628	1.37754	1.37532	1.37675	7804	0	80
2011.08.25	00:00:00	1.37674	1.37939	1.37554	1.37742	11894	0	80
2011.08.25	04:00:00	1.37741	1.38181	1.37680	1.38169	14958	0	80
2011.08.25	08:00:00	1.38167	1.38259	1.37614	1.37642	16048	0	41
2011.08.25	12:00:00	1.37640	1.37729	1.37153	1.37524	23531	0	40
2011.08.25	16:00:00	1.37523	1.37889	1.37380	1.37806	13559	0	40
2011.08.25	20:00:00	1.37803	1.37893	1.37123	1.37255	9768	0	80
2011.08.26	00:00:00	1.37257	1.37549	1.37208	1.37523	11106	0	40
2011.08.26	04:00:00	1.37524	1.37730	1.37392	1.37510	18912	0	40
2011.08.26	08:00:00	1.37509	1.37569	1.37176	1.37329	17679	0	40
2011.08.26	12:00:00	1.37330	1.37610	1.36088	1.36789	24360	0	40
2011.08.26	16:00:00	1.36788	1.37305	1.36788	1.37032	11449	0	42
2011.08.26	20:00:00	1.37034	1.37036	1.37034	1.37036	2	0	212
2011.08.28	20:00:00	1.37002	1.37131	1.36860	1.36908	4952	0	80
2011.08.29	00:00:00	1.36907	1.36917	1.36313	1.36369	11200	0	80
2011.08.29	04:00:00	1.36388	1.37068	1.36278	1.36846	17452	0	40
2011.08.29	08:00:00	1.36845	1.36864	1.36461	1.36531	16226	0	40
2011.08.29	12:00:00	1.36537	1.36802	1.36392	1.36612	18352	9596600000	20
2011.08.29	16:00:00	1.36613	1.36641	1.36030	1.36030	11560	15739240000	18
2011.08.29	20:00:00	1.36003	1.36183	1.35849	1.35993	9113	12165720000	19
2011.08.30	00:00:00	1.35991	1.36186	1.35944	1.36053	12340	18756620000	19
2011.08.30	04:00:00	1.36051	1.36172	1.35523	1.35562	20164	29565590000	17
2011.08.30	08:00:00	1.35563	1.35663	1.35184	1.35466	21791	33010900000	16
2011.08.30	12:00:00	1.35466	1.35518	1.34968	1.35154	21992	33288760000	16
2011.08.30	16:00:00	1.35148	1.35267	1.34804	1.35020	14353	19892120000	16
2011.08.30	20:00:00	1.35140	1.35455	1.35099	1.35278	8549	12281630000	17
2011.08.31	00:00:00	1.35290	1.35304	1.34894	1.34975	11636	15925680000	18
2011.08.31	04:00:00	1.34975	1.35448	1.34923	1.35149	19241	28136970000	16
2011.08.31	08:00:00	1.35164	1.35376	1.35055	1.35152	19669	28116250000	19
2011.08.31	12:00:00	1.35149	1.35190	1.34412	1.34505	22426	30336600000	16
2011.08.31	16:00:00	1.34508	1.34645	1.34176	1.34183	14494	12325800000	16
2011.08.31	20:00:00	1.34177	1.34548	1.34173	1.34492	9095	0	80
2011.09.01	00:00:00	1.34499	1.34670	1.33986	1.34268	11946	0	80
2011.09.01	04:00:00	1.34266	1.34311	1.33409	1.33468	18115	0	40
2011.09.01	08:00:00	1.33469	1.33604	1.33315	1.33448	19717	0	40
2011.09.01	12:00:00	1.33449	1.33457	1.32610	1.32829	22108	0	40
2011.09.01	16:00:00	1.32828	1.33054	1.32661	1.32957	12850	0	40
2011.09.01	20:00:00	1.32952	1.33157	1.32853	1.33106	8277	0	80
2011.09.02	00:00:00	1.33107	1.33366	1.33022	1.33229	11511	0	40
2011.09.02	04:00:00	1.33230	1.33298	1.32934	1.33228	20708	0	40
2011.09.02	08:00:00	1.33227	1.33401	1.32978	1.33114	20129	0	40
2011.09.02	12:00:00	1.33115	1.33565	1.32986	1.33098	23370	0	40
2011.09.02	16:00:00	1.33100	1.33469	1.33036	1.33390	12268	0	40
2011.09.02	20:00:00	1.33387	1.33387	1.33378	1.33378	3	0	139
2011.09.04	20:00:00	1.33412	1.33778	1.33314	1.33767	6008	0	80
2011.09.05	00:00:00	1.33768	1.33823	1.33552	1.33695	10380	0	40
2011.09.05	04:00:00	1.33696	1.33783	1.33477	1.33701	20613	0	40
2011.09.05	08:00:00	1.33703	1.33858	1.33462	1.33483	18272	0	40
2011.09.05	12:00:00	1.33482	1.33894	1.33295	1.33674	19430	0	40
2011.09.05	16:00:00	1.33673	1.33675	1.33363	1.33568	7478	0	41
2011.09.05	20:00:00	1.33567	1.33765	1.33534	1.33661	10531	0	100
2011.09.06	00:00:00	1.33662	1.33951	1.33511	1.33720	13285	0	62
2011.09.06	04:00:00	1.33719	1.34490	1.33448	1.34098	21195	0	53
2011.09.06	08:00:00	1.34099	1.34380	1.33263	1.33417	20190	0	42
2011.09.06	12:00:00	1.33416	1.33570	1.32962	1.33075	20312	0	68
2011.09.06	16:00:00	1.33071	1.33483	1.32926	1.33468	13618	0	41
2011.09.06	20:00:00	1.33469	1.33523	1.32996	1.33080	10544	0	18
2011.09.07	00:00:00	1.33081	1.33201	1.32519	1.32551	12223	0	40
2011.09.07	04:00:00	1.32550	1.33054	1.32512	1.32733	18478	0	40
2011.09.07	08:00:00	1.32732	1.32794	1.32127	1.32325	21128	0	40
2011.09.07	12:00:00	1.32327	1.32702	1.32049	1.32294	21881	0	40
2011.09.07	16:00:00	1.32295	1.32451	1.32179	1.32203	11800	0	40
2011.09.07	20:00:00	1.32197	1.32342	1.32107	1.32189	8026	0	83
2011.09.08	00:00:00	1.32193	1.32880	1.32178	1.32772	12619	0	40
2011.09.08	04:00:00	1.32773	1.32963	1.32440	1.32446	19034	0	40
2011.09.08	08:00:00	1.32447	1.32458	1.31410	1.31611	18117	0	40
2011.09.08	12:00:00	1.31608	1.31665	1.30964	1.31082	23262	0	40
2011.09.08	16:00:00	1.31093	1.31365	1.30985	1.31208	15840	0	40
2011.09.08	20:00:00	1.31240	1.31373	1.30977	1.31107	11248	0	35
2011.09.09	00:00:00	1.31105	1.31118	1.30910	1.31034	10402	0	80
2011.09.09	04:00:00	1.31033	1.31051	1.30546	1.30639	17717	0	46
2011.09.09	08:00:00	1.30635	1.31429	1.30378	1.31165	21094	0	40
2011.09.09	12:00:00	1.31166	1.31319	1.30631	1.30875	23112	0	41
2011.09.09	16:00:00	1.30876	1.31015	1.30287	1.30365	14941	0	80
2011.09.09	20:00:00	1.30365	1.30365	1.30337	1.30337	4	0	171
2011.09.11	20:00:00	1.30262	1.30569	1.30201	1.30533	7149	0	80
2011.09.12	00:00:00	1.30532	1.31002	1.30469	1.30859	13110	0	80
2011.09.12	04:00:00	1.30863	1.31733	1.30518	1.31698	23923	0	40
2011.09.12	08:00:00	1.31702	1.32053	1.31646	1.31786	23272	0	40
2011.09.12	12:00:00	1.31785	1.32333	1.31570	1.32201	24820	0	40
2011.09.12	16:00:00	1.32197	1.32300	1.31955	1.32056	20889	0	40
2011.09.12	20:00:00	1.32054	1.32236	1.31858	1.31977	11393	0	80
2011.09.13	00:00:00	1.31976	1.32343	1.31915	1.31999	13188	0	80
2011.09.13	04:00:00	1.31997	1.32142	1.31792	1.32020	19647	0	40
2011.09.13	08:00:00	1.32019	1.32678	1.31861	1.32156	22503	0	40
2011.09.13	12:00:00	1.32155	1.32725	1.32068	1.32519	22613	0	41
2011.09.13	16:00:00	1.32520	1.33015	1.32444	1.32551	18123	0	22
2011.09.13	20:00:00	1.32552	1.32685	1.32458	1.32540	9116	0	80
2011.09.14	00:00:00	1.32539	1.33342	1.32043	1.33269	16871	0	80
2011.09.14	04:00:00	1.33268	1.33615	1.33149	1.33389	24569	0	40
2011.09.14	08:00:00	1.33389	1.34098	1.33326	1.33761	25063	0	40
2011.09.14	12:00:00	1.33760	1.34163	1.33670	1.33960	26630	0	40
2011.09.14	16:00:00	1.33959	1.34300	1.33800	1.33905	18408	0	40
2011.09.14	20:00:00	1.33904	1.33961	1.33637	1.33834	9869	0	80
2011.09.15	00:00:00	1.33833	1.34451	1.33555	1.34412	14585	0	80
2011.09.15	04:00:00	1.34411	1.34636	1.34083	1.34142	19042	0	40
2011.09.15	08:00:00	1.34144	1.34492	1.34048	1.34115	18379	0	80
2011.09.15	12:00:00	1.34116	1.34760	1.34046	1.34343	24021	0	41
2011.09.15	16:00:00	1.34347	1.34561	1.34271	1.34497	14209	0	80
2011.09.15	20:00:00	1.34496	1.34545	1.34164	1.34269	8442	0	21
2011.09.16	00:00:00	1.34272	1.34462	1.34007	1.34028	12392	0	80
2011.09.16	04:00:00	1.34033	1.34140	1.33406	1.33449	18877	0	40
2011.09.16	08:00:00	1.33450	1.33563	1.33178	1.33236	18729	0	40
2011.09.16	12:00:00	1.33238	1.33244	1.32696	1.32763	25012	0	40
2011.09.16	16:00:00	1.32764	1.33090	1.32707	1.32995	14251	0	40
2011.09.16	20:00:00	1.32993	1.33128	1.32890	1.33085	2297	0	80
2011.09.18	20:00:00	1.32809	1.33122	1.32772	1.32907	7055	0	80
2011.09.19	00:00:00	1.32906	1.33490	1.32799	1.33389	12957	0	80
2011.09.19	04:00:00	1.33398	1.33673	1.33365	1.33618	18759	0	40
2011.09.19	08:00:00	1.33613	1.33613	1.33176	1.33183	21509	0	40
2011.09.19	12:00:00	1.33182	1.33813	1.33165	1.33445	24719	0	40
2011.09.19	16:00:00	1.33446	1.34260	1.33446	1.33860	17317	0	40
2011.09.19	20:00:00	1.33858	1.34024	1.33609	1.33729	12089	0	80
2011.09.20	00:00:00	1.33730	1.33891	1.33197	1.33473	16483	0	80
2011.09.20	04:00:00	1.33476	1.33631	1.33294	1.33434	21568	0	40
2011.09.20	08:00:00	1.33436	1.33575	1.33025	1.33288	23478	0	40
2011.09.20	12:00:00	1.33287	1.33548	1.32967	1.33049	25205	0	40
2011.09.20	16:00:00	1.33050	1.33405	1.32800	1.33348	17216	0	40
2011.09.20	20:00:00	1.33347	1.33659	1.33259	1.33596	10318	0	80
2011.09.21	00:00:00	1.33595	1.33667	1.33294	1.33303	12125	0	80
2011.09.21	04:00:00	1.33312	1.33441	1.33010	1.33238	19216	0	20
