<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.11	16:00:00	1.64461	1.64472	1.64184	1.64361	10146	0	14
2020.08.11	20:00:00	1.64361	1.64399	1.64171	1.64277	4854	0	14
2020.08.12	00:00:00	1.64277	1.64753	1.64193	1.64605	13838	0	14
2020.08.12	04:00:00	1.64607	1.64855	1.64573	1.64707	10496	0	14
2020.08.12	08:00:00	1.64709	1.65087	1.64709	1.65012	11426	0	14
2020.08.12	12:00:00	1.65013	1.65166	1.64461	1.64580	16722	0	14
2020.08.12	16:00:00	1.64579	1.64649	1.64403	1.64625	7681	0	14
2020.08.12	20:00:00	1.64625	1.64661	1.64392	1.64622	4242	0	14
2020.08.13	00:00:00	1.64620	1.64808	1.64340	1.64683	10147	0	14
2020.08.13	04:00:00	1.64683	1.65204	1.64651	1.65079	8828	0	14
2020.08.13	08:00:00	1.65080	1.65348	1.64995	1.65274	11275	0	14
2020.08.13	12:00:00	1.65274	1.65354	1.64919	1.65059	14103	0	14
2020.08.13	16:00:00	1.65061	1.65339	1.64944	1.65299	8384	0	14
2020.08.13	20:00:00	1.65300	1.65374	1.65033	1.65279	4180	0	14
2020.08.14	00:00:00	1.65281	1.65500	1.65234	1.65332	7067	0	14
2020.08.14	04:00:00	1.65331	1.65342	1.64938	1.65039	7885	0	14
2020.08.14	08:00:00	1.65038	1.65346	1.65006	1.65128	9964	0	14
2020.08.14	12:00:00	1.65129	1.65342	1.64917	1.65088	14013	0	14
2020.08.14	16:00:00	1.65089	1.65242	1.64955	1.64986	6189	0	14
2020.08.14	20:00:00	1.64985	1.65133	1.64976	1.65123	1052	0	14
2020.08.16	20:00:00	1.65125	1.65159	1.64750	1.64800	3156	0	14
2020.08.17	00:00:00	1.64799	1.65129	1.64616	1.65103	6697	0	14
2020.08.17	04:00:00	1.65103	1.65263	1.64930	1.65063	7233	0	14
2020.08.17	08:00:00	1.65062	1.65130	1.64768	1.64922	9771	0	14
2020.08.17	12:00:00	1.64922	1.64969	1.64370	1.64592	11493	0	14
2020.08.17	16:00:00	1.64589	1.64664	1.64459	1.64491	5321	0	14
2020.08.17	20:00:00	1.64491	1.64663	1.64363	1.64595	3901	0	14
2020.08.18	00:00:00	1.64595	1.64888	1.64485	1.64653	8101	0	14
2020.08.18	04:00:00	1.64655	1.64693	1.64437	1.64589	8621	0	14
2020.08.18	08:00:00	1.64591	1.64665	1.64428	1.64497	10190	0	14
2020.08.18	12:00:00	1.64499	1.65286	1.64380	1.64883	16650	0	14
2020.08.18	16:00:00	1.64880	1.64978	1.64691	1.64848	6502	0	14
2020.08.18	20:00:00	1.64846	1.64848	1.64613	1.64665	4362	0	14
2020.08.19	00:00:00	1.64666	1.64960	1.64614	1.64854	8196	0	14
2020.08.19	04:00:00	1.64855	1.64931	1.64236	1.64258	9221	0	14
2020.08.19	08:00:00	1.64259	1.64389	1.64143	1.64209	9681	0	14
2020.08.19	12:00:00	1.64211	1.64654	1.64202	1.64474	12381	0	14
2020.08.19	16:00:00	1.64475	1.64916	1.64224	1.64886	14347	0	14
2020.08.19	20:00:00	1.64889	1.64934	1.64634	1.64796	5181	0	14
2020.08.20	00:00:00	1.64794	1.65149	1.64699	1.64909	9043	0	14
2020.08.20	04:00:00	1.64909	1.65327	1.64861	1.65266	9725	0	14
2020.08.20	08:00:00	1.65268	1.65494	1.65151	1.65412	12311	0	14
2020.08.20	12:00:00	1.65414	1.65500	1.65233	1.65237	15054	0	14
2020.08.20	16:00:00	1.65235	1.65287	1.64713	1.64734	8473	0	14
2020.08.20	20:00:00	1.64737	1.64932	1.64655	1.64767	4097	0	14
2020.08.21	00:00:00	1.64769	1.64929	1.64535	1.64929	8171	0	14
2020.08.21	04:00:00	1.64929	1.65051	1.64570	1.64594	9310	0	14
2020.08.21	08:00:00	1.64597	1.64673	1.64133	1.64383	12267	0	14
2020.08.21	12:00:00	1.64382	1.64885	1.64245	1.64542	15075	0	14
2020.08.21	16:00:00	1.64544	1.64855	1.64461	1.64622	6662	0	14
2020.08.21	20:00:00	1.64622	1.64771	1.64601	1.64693	1244	0	14
2020.08.23	20:00:00	1.64793	1.64806	1.64538	1.64781	2967	0	14
2020.08.24	00:00:00	1.64780	1.64845	1.64447	1.64460	7289	0	14
2020.08.24	04:00:00	1.64458	1.64657	1.64371	1.64444	7806	0	14
2020.08.24	08:00:00	1.64446	1.64715	1.64424	1.64531	8597	0	14
2020.08.24	12:00:00	1.64529	1.64799	1.64464	1.64525	12300	0	14
2020.08.24	16:00:00	1.64527	1.64764	1.64467	1.64599	6668	0	14
2020.08.24	20:00:00	1.64601	1.64638	1.64465	1.64495	3565	0	14
2020.08.25	00:00:00	1.64494	1.64718	1.64349	1.64579	8646	0	14
2020.08.25	04:00:00	1.64579	1.64938	1.64540	1.64929	7597	0	14
2020.08.25	08:00:00	1.64927	1.65196	1.64597	1.64660	10242	0	14
2020.08.25	12:00:00	1.64658	1.64898	1.64493	1.64607	14010	0	14
2020.08.25	16:00:00	1.64606	1.64736	1.64415	1.64502	6557	0	14
2020.08.25	20:00:00	1.64501	1.64531	1.64241	1.64408	3874	0	14
2020.08.26	00:00:00	1.64408	1.64424	1.64158	1.64369	7356	0	14
2020.08.26	04:00:00	1.64369	1.64369	1.64061	1.64061	7581	0	14
2020.08.26	08:00:00	1.64063	1.64193	1.63805	1.63806	9239	0	14
2020.08.26	12:00:00	1.63808	1.63842	1.63507	1.63562	12867	0	14
2020.08.26	16:00:00	1.63563	1.63597	1.63374	1.63526	7499	0	14
2020.08.26	20:00:00	1.63523	1.63604	1.63401	1.63421	4259	0	14
2020.08.27	00:00:00	1.63423	1.63626	1.63349	1.63531	7388	0	14
2020.08.27	04:00:00	1.63532	1.63550	1.62975	1.63123	7572	0	14
2020.08.27	08:00:00	1.63120	1.63248	1.62843	1.63007	9699	0	14
2020.08.27	12:00:00	1.63008	1.63291	1.62820	1.62857	27531	0	14
2020.08.27	16:00:00	1.62853	1.62956	1.62740	1.62874	10529	0	14
2020.08.27	20:00:00	1.62876	1.62925	1.62568	1.62600	3593	0	14
2020.08.28	00:00:00	1.62603	1.62820	1.62460	1.62698	9115	0	14
2020.08.28	04:00:00	1.62696	1.62970	1.62421	1.62628	11698	0	14
2020.08.28	08:00:00	1.62631	1.62933	1.62067	1.62185	11070	0	14
2020.08.28	12:00:00	1.62187	1.62235	1.61710	1.61865	14476	0	14
2020.08.28	16:00:00	1.61862	1.61967	1.61597	1.61730	6636	0	14
2020.08.28	20:00:00	1.61727	1.61740	1.61506	1.61581	1101	0	14
2020.08.30	20:00:00	1.61541	1.61781	1.61531	1.61685	3400	0	14
2020.08.31	00:00:00	1.61685	1.62027	1.61535	1.61691	8149	0	14
2020.08.31	04:00:00	1.61692	1.62097	1.61688	1.61817	7675	0	14
2020.08.31	08:00:00	1.61814	1.62232	1.61676	1.62037	8608	0	14
2020.08.31	12:00:00	1.62041	1.62208	1.61579	1.61762	14040	0	14
2020.08.31	16:00:00	1.61759	1.61809	1.61504	1.61809	7553	0	14
2020.08.31	20:00:00	1.61811	1.61883	1.61598	1.61797	5061	0	14
2020.09.01	00:00:00	1.61794	1.62028	1.61615	1.61914	14085	0	14
2020.09.01	04:00:00	1.61916	1.62105	1.61783	1.61858	12239	0	14
2020.09.01	08:00:00	1.61861	1.62434	1.61861	1.62402	11963	0	14
2020.09.01	12:00:00	1.62400	1.62459	1.61914	1.62025	16312	0	14
2020.09.01	16:00:00	1.62025	1.62062	1.61568	1.61606	9021	0	14
2020.09.01	20:00:00	1.61607	1.61701	1.61400	1.61609	4493	0	14
2020.09.02	00:00:00	1.61611	1.62123	1.61515	1.61896	10403	0	14
2020.09.02	04:00:00	1.61896	1.61929	1.61404	1.61707	9083	0	14
2020.09.02	08:00:00	1.61709	1.61720	1.61415	1.61658	11095	0	14
2020.09.02	12:00:00	1.61657	1.61991	1.61607	1.61759	15594	0	14
2020.09.02	16:00:00	1.61761	1.61815	1.61408	1.61542	8865	0	14
2020.09.02	20:00:00	1.61544	1.61644	1.61408	1.61643	4061	0	14
2020.09.03	00:00:00	1.61646	1.61803	1.61400	1.61534	8399	0	14
2020.09.03	04:00:00	1.61534	1.61660	1.61383	1.61627	10028	0	14
2020.09.03	08:00:00	1.61629	1.62152	1.61605	1.62121	9661	0	14
2020.09.03	12:00:00	1.62123	1.62695	1.62037	1.62695	17350	0	14
2020.09.03	16:00:00	1.62695	1.63086	1.62542	1.63080	13141	0	14
2020.09.03	20:00:00	1.63081	1.63260	1.62803	1.63235	4876	0	14
2020.09.04	00:00:00	1.63233	1.63233	1.62845	1.62945	7969	0	14
2020.09.04	04:00:00	1.62946	1.63042	1.62562	1.62582	7981	0	14
2020.09.04	08:00:00	1.62580	1.62927	1.62479	1.62876	9780	0	14
2020.09.04	12:00:00	1.62877	1.63269	1.62469	1.62705	23242	0	14
2020.09.04	16:00:00	1.62704	1.62755	1.62310	1.62347	12489	0	14
2020.09.04	20:00:00	1.62349	1.62586	1.62293	1.62545	1398	0	14
2020.09.06	20:00:00	1.62475	1.62714	1.62334	1.62525	3385	0	23
2020.09.07	00:00:00	1.62529	1.62557	1.62255	1.62438	8363	0	14
2020.09.07	04:00:00	1.62438	1.62682	1.62378	1.62668	8004	0	14
2020.09.07	08:00:00	1.62665	1.62729	1.62259	1.62264	8264	0	14
2020.09.07	12:00:00	1.62264	1.62466	1.62256	1.62337	6277	0	14
2020.09.07	16:00:00	1.62337	1.62353	1.62254	1.62325	3916	0	14
2020.09.07	20:00:00	1.62323	1.62380	1.62174	1.62328	3392	0	14
2020.09.08	00:00:00	1.62328	1.62331	1.62092	1.62256	6461	0	14
2020.09.08	04:00:00	1.62255	1.62310	1.61766	1.62036	9175	0	14
2020.09.08	08:00:00	1.62035	1.62895	1.61983	1.62788	13373	0	14
2020.09.08	12:00:00	1.62791	1.63106	1.62724	1.63066	20410	0	14
2020.09.08	16:00:00	1.63066	1.63370	1.62807	1.63277	10051	0	14
2020.09.08	20:00:00	1.63279	1.63504	1.63064	1.63209	6229	0	14
2020.09.09	00:00:00	1.63208	1.63273	1.63038	1.63163	8696	0	14
2020.09.09	04:00:00	1.63164	1.63215	1.62778	1.62851	9045	0	14
2020.09.09	08:00:00	1.62854	1.62871	1.62394	1.62639	10742	0	14
2020.09.09	12:00:00	1.62642	1.62732	1.62300	1.62341	17385	0	14
2020.09.09	16:00:00	1.62342	1.62406	1.62035	1.62117	7465	0	14
2020.09.09	20:00:00	1.62119	1.62239	1.61993	1.62228	3755	0	14
2020.09.10	00:00:00	1.62230	1.62663	1.62218	1.62603	7259	0	14
2020.09.10	04:00:00	1.62602	1.62725	1.62417	1.62571	7826	0	14
2020.09.10	08:00:00	1.62568	1.62936	1.62544	1.62868	7819	0	14
2020.09.10	12:00:00	1.62870	1.63134	1.62552	1.63030	16723	0	14
2020.09.10	16:00:00	1.63027	1.63086	1.62676	1.62934	11473	0	14
2020.09.10	20:00:00	1.62931	1.62931	1.62611	1.62823	4238	0	14
2020.09.11	00:00:00	1.62823	1.62905	1.62605	1.62655	6283	0	14
2020.09.11	04:00:00	1.62655	1.62670	1.62336	1.62375	6302	0	14
2020.09.11	08:00:00	1.62372	1.62737	1.62350	1.62416	7975	0	14
2020.09.11	12:00:00	1.62418	1.62703	1.62365	1.62588	10430	0	14
2020.09.11	16:00:00	1.62584	1.62964	1.62533	1.62667	8565	0	14
2020.09.11	20:00:00	1.62667	1.62754	1.62607	1.62619	910	0	14
2020.09.13	20:00:00	1.62554	1.62683	1.62430	1.62594	2514	0	14
2020.09.14	00:00:00	1.62592	1.62807	1.62520	1.62713	5507	0	14
2020.09.14	04:00:00	1.62714	1.62943	1.62592	1.62921	5868	0	14
2020.09.14	08:00:00	1.62921	1.63297	1.62865	1.63204	7124	0	14
2020.09.14	12:00:00	1.63207	1.63350	1.62646	1.62681	8538	0	14
2020.09.14	16:00:00	1.62681	1.62849	1.62586	1.62706	5467	0	14
2020.09.14	20:00:00	1.62705	1.62931	1.62612	1.62931	3371	0	14
2020.09.15	00:00:00	1.62927	1.63257	1.62385	1.62468	8082	0	14
2020.09.15	04:00:00	1.62468	1.62495	1.62193	1.62460	6524	0	14
2020.09.15	08:00:00	1.62464	1.62522	1.62126	1.62244	7200	0	14
2020.09.15	12:00:00	1.62244	1.62448	1.61745	1.62375	9564	0	14
2020.09.15	16:00:00	1.62376	1.62416	1.62164	1.62211	5484	0	14
2020.09.15	20:00:00	1.62208	1.62343	1.62089	1.62315	2804	0	14
2020.09.16	00:00:00	1.62316	1.62337	1.61826	1.61901	6097	0	14
2020.09.16	04:00:00	1.61901	1.62099	1.61848	1.61930	5332	0	14
2020.09.16	08:00:00	1.61932	1.62050	1.61698	1.61750	6917	0	14
2020.09.16	12:00:00	1.61754	1.61951	1.61239	1.61346	10503	0	14
2020.09.16	16:00:00	1.61345	1.62097	1.61334	1.61883	16064	0	14
2020.09.16	20:00:00	1.61882	1.61890	1.61590	1.61774	4062	0	14
2020.09.17	00:00:00	1.61774	1.61954	1.61241	1.61808	11263	0	14
2020.09.17	04:00:00	1.61806	1.62114	1.61630	1.61812	9456	0	14
2020.09.17	08:00:00	1.61808	1.61893	1.61454	1.61490	9123	0	14
2020.09.17	12:00:00	1.61490	1.62296	1.61471	1.62204	11948	0	14
2020.09.17	16:00:00	1.62200	1.62343	1.61974	1.62005	8229	0	14
2020.09.17	20:00:00	1.62003	1.62063	1.61853	1.61986	3632	0	14
2020.09.18	00:00:00	1.61986	1.62125	1.61703	1.61821	7795	0	14
2020.09.18	04:00:00	1.61822	1.62097	1.61794	1.61982	6818	0	14
2020.09.18	08:00:00	1.61982	1.62412	1.61906	1.62303	7425	0	14
2020.09.18	12:00:00	1.62306	1.62512	1.62077	1.62153	10614	0	14
2020.09.18	16:00:00	1.62153	1.62467	1.61965	1.62423	8106	0	14
2020.09.18	20:00:00	1.62426	1.62477	1.62360	1.62382	1136	0	14
2020.09.20	20:00:00	1.62138	1.62509	1.62078	1.62400	2493	0	14
2020.09.21	00:00:00	1.62397	1.62484	1.62066	1.62166	6388	0	14
2020.09.21	04:00:00	1.62165	1.62467	1.62029	1.62410	6818	0	14
2020.09.21	08:00:00	1.62407	1.62479	1.61930	1.62334	10588	0	14
2020.09.21	12:00:00	1.62335	1.63011	1.62299	1.62744	13555	0	14
2020.09.21	16:00:00	1.62741	1.63123	1.62667	1.62907	8211	0	14
2020.09.21	20:00:00	1.62906	1.62973	1.62722	1.62723	3728	0	14
2020.09.22	00:00:00	1.62723	1.63443	1.62650	1.62912	8735	0	14
2020.09.22	04:00:00	1.62912	1.63305	1.62893	1.63135	8208	0	14
2020.09.22	08:00:00	1.63133	1.63254	1.62559	1.62865	10144	0	14
2020.09.22	12:00:00	1.62869	1.63326	1.62648	1.63165	13324	0	14
2020.09.22	16:00:00	1.63165	1.63632	1.63077	1.63230	7047	0	14
2020.09.22	20:00:00	1.63226	1.63346	1.63142	1.63208	3821	0	14
2020.09.23	00:00:00	1.63204	1.63881	1.63165	1.63864	9297	0	14
2020.09.23	04:00:00	1.63864	1.64175	1.63771	1.64134	8968	0	14
2020.09.23	08:00:00	1.64130	1.64406	1.64059	1.64247	8561	0	14
2020.09.23	12:00:00	1.64250	1.64611	1.64123	1.64601	11693	0	14
2020.09.23	16:00:00	1.64597	1.64919	1.64478	1.64863	9487	0	14
2020.09.23	20:00:00	1.64862	1.65044	1.64521	1.65002	4471	0	14
2020.09.24	00:00:00	1.64999	1.65440	1.64905	1.65346	7408	0	14
2020.09.24	04:00:00	1.65345	1.65759	1.65329	1.65465	8748	0	14
2020.09.24	08:00:00	1.65467	1.65589	1.65092	1.65452	9157	0	14
2020.09.24	12:00:00	1.65448	1.65922	1.65334	1.65564	14400	0	14
2020.09.24	16:00:00	1.65564	1.65641	1.65235	1.65483	11045	0	14
2020.09.24	20:00:00	1.65480	1.65681	1.65270	1.65459	3743	0	14
2020.09.25	00:00:00	1.65459	1.65513	1.65196	1.65234	5663	0	14
2020.09.25	04:00:00	1.65236	1.65379	1.64775	1.64991	7792	0	14
2020.09.25	08:00:00	1.64988	1.65606	1.64773	1.65324	9780	0	14
2020.09.25	12:00:00	1.65329	1.65783	1.65238	1.65676	12125	0	14
2020.09.25	16:00:00	1.65678	1.65765	1.65285	1.65300	7323	0	14
2020.09.25	20:00:00	1.65301	1.65494	1.65298	1.65440	1535	0	14
2020.09.27	20:00:00	1.65260	1.65358	1.65093	1.65256	2487	0	14
2020.09.28	00:00:00	1.65253	1.65308	1.64788	1.64870	6474	0	14
2020.09.28	04:00:00	1.64869	1.65116	1.64729	1.65116	6376	0	14
2020.09.28	08:00:00	1.65115	1.65358	1.64939	1.65080	9437	0	14
2020.09.28	12:00:00	1.65081	1.65469	1.64944	1.64986	11527	0	14
2020.09.28	16:00:00	1.64985	1.65092	1.64920	1.65007	6444	0	14
2020.09.28	20:00:00	1.65003	1.65014	1.64549	1.64604	3623	0	14
2020.09.29	00:00:00	1.64601	1.64919	1.64590	1.64802	4841	0	14
2020.09.29	04:00:00	1.64806	1.64937	1.64507	1.64525	6777	0	14
2020.09.29	08:00:00	1.64521	1.64684	1.64176	1.64176	8740	0	14
2020.09.29	12:00:00	1.64173	1.64910	1.64018	1.64828	11063	0	14
2020.09.29	16:00:00	1.64829	1.64911	1.64531	1.64708	7352	0	14
2020.09.29	20:00:00	1.64710	1.64807	1.64312	1.64316	3009	0	14
2020.09.30	00:00:00	1.64316	1.64995	1.64268	1.64870	7815	0	14
2020.09.30	04:00:00	1.64868	1.65133	1.64696	1.64815	8292	0	14
2020.09.30	08:00:00	1.64811	1.64906	1.64282	1.64483	9571	0	14
2020.09.30	12:00:00	1.64481	1.64492	1.63529	1.63715	15270	0	14
2020.09.30	16:00:00	1.63711	1.63775	1.63306	1.63727	11170	0	14
2020.09.30	20:00:00	1.63731	1.63786	1.63452	1.63617	4262	0	14
2020.10.01	00:00:00	1.63616	1.63771	1.63444	1.63617	6398	0	14
2020.10.01	04:00:00	1.63617	1.63668	1.63196	1.63390	7486	0	14
2020.10.01	08:00:00	1.63394	1.63480	1.63157	1.63305	10879	0	14
2020.10.01	12:00:00	1.63306	1.63751	1.63159	1.63463	13620	0	14
2020.10.01	16:00:00	1.63463	1.63646	1.63236	1.63404	9775	0	14
2020.10.01	20:00:00	1.63400	1.63546	1.63230	1.63534	3038	0	14
2020.10.02	00:00:00	1.63536	1.63781	1.63453	1.63651	5968	0	14
2020.10.02	04:00:00	1.63651	1.64232	1.63458	1.63832	14616	0	14
2020.10.02	08:00:00	1.63829	1.64069	1.63643	1.63780	11102	0	14
2020.10.02	12:00:00	1.63784	1.63914	1.63432	1.63811	14827	0	14
2020.10.02	16:00:00	1.63809	1.63822	1.63465	1.63631	10454	0	14
2020.10.02	20:00:00	1.63628	1.63708	1.63535	1.63576	1113	0	14
2020.10.04	20:00:00	1.63426	1.63577	1.63260	1.63372	2639	0	14
2020.10.05	00:00:00	1.63368	1.63381	1.63075	1.63340	5937	0	14
2020.10.05	04:00:00	1.63340	1.63726	1.63274	1.63637	6202	0	14
2020.10.05	08:00:00	1.63635	1.63815	1.63499	1.63775	7791	0	14
2020.10.05	12:00:00	1.63772	1.64152	1.63701	1.64118	9458	0	14
2020.10.05	16:00:00	1.64118	1.64192	1.63957	1.64029	5702	0	14
2020.10.05	20:00:00	1.64027	1.64136	1.63863	1.63883	3376	0	14
2020.10.06	00:00:00	1.63884	1.64120	1.63633	1.64000	6042	0	14
2020.10.06	04:00:00	1.64000	1.64890	1.63925	1.64594	7276	0	14
2020.10.06	08:00:00	1.64591	1.64865	1.64408	1.64810	8353	0	14
2020.10.06	12:00:00	1.64809	1.64869	1.64429	1.64739	10402	0	14
2020.10.06	16:00:00	1.64738	1.65167	1.64672	1.65063	12565	0	14
2020.10.06	20:00:00	1.65066	1.65289	1.64985	1.65085	5114	0	14
2020.10.07	00:00:00	1.65083	1.65239	1.64721	1.64792	6482	0	14
2020.10.07	04:00:00	1.64792	1.64858	1.64601	1.64731	7120	0	14
2020.10.07	08:00:00	1.64729	1.65207	1.64704	1.65126	8016	0	14
2020.10.07	12:00:00	1.65129	1.65143	1.64581	1.64797	10297	0	14
2020.10.07	16:00:00	1.64795	1.64963	1.64720	1.64844	6911	0	14
2020.10.07	20:00:00	1.64843	1.64889	1.64609	1.64871	3023	0	14
2020.10.08	00:00:00	1.64871	1.65089	1.64737	1.64799	5877	0	14
2020.10.08	04:00:00	1.64802	1.64861	1.64124	1.64188	6267	0	14
2020.10.08	08:00:00	1.64185	1.64345	1.64093	1.64265	7049	0	14
2020.10.08	12:00:00	1.64264	1.64318	1.63922	1.64200	10126	0	14
2020.10.08	16:00:00	1.64196	1.64211	1.64028	1.64105	5072	0	14
2020.10.08	20:00:00	1.64108	1.64186	1.63844	1.63987	3084	0	14
2020.10.09	00:00:00	1.63988	1.64061	1.63805	1.63999	5696	0	14
2020.10.09	04:00:00	1.64000	1.64095	1.63772	1.63899	5615	0	14
2020.10.09	08:00:00	1.63898	1.64216	1.63898	1.64142	7475	0	14
2020.10.09	12:00:00	1.64138	1.64183	1.63269	1.63304	10151	0	14
2020.10.09	16:00:00	1.63300	1.63507	1.63296	1.63378	5535	0	14
2020.10.09	20:00:00	1.63375	1.63400	1.63281	1.63302	1010	0	14
2020.10.11	20:00:00	1.63403	1.63611	1.63219	1.63542	2939	0	14
2020.10.12	00:00:00	1.63541	1.63720	1.63451	1.63473	5656	0	14
2020.10.12	04:00:00	1.63473	1.63572	1.63380	1.63462	5278	0	14
2020.10.12	08:00:00	1.63459	1.63761	1.63325	1.63543	6744	0	14
2020.10.12	12:00:00	1.63540	1.63879	1.63478	1.63785	7220	0	14
2020.10.12	16:00:00	1.63783	1.63856	1.63669	1.63789	5395	0	14
2020.10.12	20:00:00	1.63787	1.63927	1.63581	1.63861	2490	0	14
2020.10.13	00:00:00	1.63861	1.64588	1.63861	1.64373	8360	0	14
2020.10.13	04:00:00	1.64373	1.64396	1.64057	1.64138	7070	0	14
2020.10.13	08:00:00	1.64138	1.64150	1.63701	1.63989	7714	0	14
2020.10.13	12:00:00	1.63992	1.64270	1.63794	1.63832	10770	0	14
2020.10.13	16:00:00	1.63834	1.64217	1.63773	1.64090	6842	0	14
2020.10.13	20:00:00	1.64093	1.64111	1.63884	1.63891	2754	0	14
2020.10.14	00:00:00	1.63889	1.64065	1.63746	1.63785	7222	0	14
2020.10.14	04:00:00	1.63788	1.63973	1.63720	1.63736	6549	0	14
2020.10.14	08:00:00	1.63736	1.63781	1.63371	1.63722	8503	0	14
2020.10.14	12:00:00	1.63722	1.64006	1.63622	1.63948	9525	0	14
2020.10.14	16:00:00	1.63952	1.64196	1.63939	1.64043	6751	0	14
2020.10.14	20:00:00	1.64047	1.64684	1.63779	1.64460	4810	0	14
2020.10.15	00:00:00	1.64461	1.64856	1.64370	1.64757	7887	0	14
2020.10.15	04:00:00	1.64757	1.65353	1.64650	1.65206	8301	0	14
2020.10.15	08:00:00	1.65203	1.65628	1.65139	1.65569	10103	0	14
2020.10.15	12:00:00	1.65565	1.65672	1.65150	1.65270	12066	0	14
2020.10.15	16:00:00	1.65273	1.65330	1.64904	1.65011	6555	0	14
2020.10.15	20:00:00	1.65010	1.65209	1.64865	1.65153	2987	0	14
2020.10.16	00:00:00	1.65155	1.65455	1.65087	1.65356	6537	0	14
2020.10.16	04:00:00	1.65357	1.65503	1.65098	1.65283	7116	0	14
2020.10.16	08:00:00	1.65283	1.65572	1.65186	1.65518	8660	0	14
2020.10.16	12:00:00	1.65518	1.65837	1.65244	1.65421	9449	0	14
2020.10.16	16:00:00	1.65422	1.65532	1.65346	1.65488	5326	0	14
2020.10.16	20:00:00	1.65485	1.65561	1.65368	1.65506	1064	0	14
2020.10.18	20:00:00	1.65516	1.65628	1.65109	1.65159	2390	0	14
2020.10.19	00:00:00	1.65155	1.65255	1.64852	1.65205	6486	0	14
2020.10.19	04:00:00	1.65204	1.65258	1.64957	1.65171	6047	0	14
2020.10.19	08:00:00	1.65171	1.65792	1.65157	1.65732	7399	0	14
2020.10.19	12:00:00	1.65731	1.66302	1.65707	1.66262	8662	0	14
2020.10.19	16:00:00	1.66266	1.66707	1.66183	1.66684	6851	0	14
2020.10.19	20:00:00	1.66681	1.66988	1.66256	1.66829	3909	0	14
2020.10.20	00:00:00	1.66829	1.67194	1.66788	1.67078	6931	0	14
2020.10.20	04:00:00	1.67078	1.67414	1.67011	1.67200	6872	0	14
2020.10.20	08:00:00	1.67200	1.68013	1.67095	1.67897	7143	0	14
2020.10.20	12:00:00	1.67897	1.68269	1.67532	1.67532	10170	0	14
2020.10.20	16:00:00	1.67533	1.67679	1.67296	1.67648	6932	0	14
2020.10.20	20:00:00	1.67651	1.67821	1.67525	1.67783	3788	0	14
2020.10.21	00:00:00	1.67782	1.67788	1.67270	1.67338	6515	0	14
2020.10.21	04:00:00	1.67340	1.67657	1.67226	1.67463	7533	0	14
2020.10.21	08:00:00	1.67460	1.67600	1.67161	1.67286	8555	0	14
2020.10.21	12:00:00	1.67283	1.67366	1.66640	1.66702	11176	0	14
2020.10.21	16:00:00	1.66699	1.66723	1.66394	1.66625	7502	0	14
2020.10.21	20:00:00	1.66627	1.67017	1.66523	1.66817	4513	0	14
2020.10.22	00:00:00	1.66815	1.67073	1.66699	1.67007	6839	0	14
2020.10.22	04:00:00	1.67011	1.67122	1.66665	1.66722	6856	0	14
2020.10.22	08:00:00	1.66721	1.66864	1.66418	1.66421	7884	0	14
2020.10.22	12:00:00	1.66425	1.66646	1.66286	1.66327	10805	0	14
2020.10.22	16:00:00	1.66326	1.66384	1.65954	1.66100	5572	0	14
2020.10.22	20:00:00	1.66102	1.66139	1.65472	1.65766	3682	0	14
2020.10.23	00:00:00	1.65766	1.65878	1.65537	1.65878	7330	0	14
2020.10.23	04:00:00	1.65879	1.66099	1.65545	1.65795	6967	0	14
2020.10.23	08:00:00	1.65798	1.65879	1.65558	1.65808	7527	0	14
2020.10.23	12:00:00	1.65811	1.66649	1.65696	1.66383	9355	0	14
2020.10.23	16:00:00	1.66379	1.66527	1.66135	1.66148	5024	0	14
2020.10.23	20:00:00	1.66149	1.66207	1.66046	1.66161	1152	0	14
2020.10.25	20:00:00	1.66077	1.66407	1.65936	1.66137	3510	0	14
2020.10.26	00:00:00	1.66135	1.66360	1.66012	1.66340	6240	0	14
2020.10.26	04:00:00	1.66342	1.66603	1.66201	1.66428	5595	0	14
2020.10.26	08:00:00	1.66430	1.66441	1.65336	1.65702	8960	0	14
2020.10.26	12:00:00	1.65706	1.66156	1.65681	1.65950	9770	0	14
2020.10.26	16:00:00	1.65954	1.66288	1.65641	1.65669	7534	0	14
2020.10.26	20:00:00	1.65666	1.65939	1.65527	1.65924	2784	0	14
2020.10.27	00:00:00	1.65926	1.65963	1.65660	1.65736	5949	0	14
2020.10.27	04:00:00	1.65736	1.65911	1.65715	1.65817	5438	0	14
2020.10.27	08:00:00	1.65821	1.65863	1.65566	1.65722	8309	0	14
2020.10.27	12:00:00	1.65723	1.66055	1.65578	1.65670	8516	0	14
2020.10.27	16:00:00	1.65666	1.65721	1.65478	1.65513	5322	0	14
2020.10.27	20:00:00	1.65516	1.65658	1.65336	1.65396	4911	0	14
2020.10.28	00:00:00	1.65396	1.65481	1.64978	1.64981	6361	0	14
2020.10.28	04:00:00	1.64981	1.64984	1.64605	1.64907	6081	0	14
2020.10.28	08:00:00	1.64909	1.65897	1.64801	1.65828	11459	0	14
2020.10.28	12:00:00	1.65828	1.66604	1.65779	1.66289	12951	0	14
2020.10.28	16:00:00	1.66285	1.66841	1.66277	1.66784	8743	0	14
